q6787677$B11E1845-5842-4BA1-935A-AF5C154C7402,Q6769176,1,,,,,,,,
Q3448424$178ADDFF-CC42-4747-852F-E282E16B4BC5,+1863-00-00T00:00:00Z,1,,,,,,,,
Q9156322$2BC85350-011B-4654-879A-89E2A342E05D,+1956-09-03T00:00:00Z,0.10395161,+00000001956-09-03T00:00:00Z,0.89604839,,,,,,
Q3447592$D28E4443-23F4-4228-A5AB-427DF352A8B6,Q1537421,1,,,,,,,,
Q21055919$6d0d1101-48b1-b3d8-2e11-df06eb9a7d49,Q3685463,1,,,,,,,,
Q323793$CE4ABE1A-6603-469E-B999-06C48843F912,92567,1,,,,,,,,
Q2029677$636dbb94-42cf-af97-c93f-e3602a9d7c04,Q2005698,1,,,,,,,,
Q12340887$e138756a-4a42-d6b7-64db-3c6fb9df3f2f,1016801670,1,,,,,,,,
Q3276027$9CD53087-CE48-45AE-9709-2BEBD0975884,Q1606984,1,,,,,,,,
Q9292000$41689a10-4853-a18f-c98a-a4f86f8cf387,Q26243776,1,,,,,,,,
Q13662157$47EB8A94-3C7A-4A09-B0B9-2C8D6AE7AAC3,213202,1,,,,,,,,
Q152817$9C86C6AD-B018-4246-A68E-51A7CB00A087,5e0775ce-8a91-4460-b6fa-72933b8fd91d,1,,,,,,,,
Q18421006$5F49B9B2-DDD7-4DE0-8DE0-DFFBF614018E,Q5,1,,,,,,,,
Q3450744$12E0840F-446A-49AF-A490-18B333909118,Q3368043,1,,,,,,,,
Q829288$6B22769A-920A-4785-A940-80B8A24ECE86,Ural375 nva.jpg,1,,,,,,,,
q3159716$D5BC9687-3233-4653-9A11-9B930A513B2D,Q6581097,1,,,,,,,,
Q26989421$6e62c434-47b5-4a1c-248e-6172aedb530e,Q35,1,,,,,,,,
Q3447595$F466BB32-2A01-4B7A-A2B8-88169AAAD5F7,Q3452605,1,,,,,,,,
Q1026185$7974F994-7BD0-471A-9DE5-5F6FD2672AA4,Q515,0.060657909,Q326208,0.939342091,,,,,,
Q9166483$2DCD167D-B484-4C1D-AB6F-365EB625B09D,+1943-09-02T00:00:00Z,1,,,,,,,,
Q12342961$E8CC352B-BAE0-462E-B852-19AD1CAE7A41,Q240262,1,,,,,,,,
Q1451213$3F9CA25B-0929-4B0A-A9D0-BC7FEBBF3099,Q150,1,,,,,,,,
Q669534$06D80571-8A56-42BA-B50C-7385CDCDB949,4342568-9,1,,,,,,,,
Q12339652$6b4ee439-49da-1818-2a52-09f61654fee1,Q27967,1,,,,,,,,
Q3448728$f28ca4a4-44ce-76e5-324f-1ceb993c4dbe,Q168419,1,,,,,,,,
Q3450615$6D0FC045-C6A2-43CD-B2AE-000481045F26,Rue de Buzenval (Paris),1,,,,,,,,
Q9373948$7629e5ac-48c5-3d5d-eb00-f10a78a09aec,Q14324101,1,,,,,,,,
Q26214640$09f646ea-4c62-f729-7a31-e28d21e3a036,Q101352,0.048439312,Q4082729,0.951560688,,,,,,
Q3449681$8ABAB1AD-5244-4FBA-BCD6-B57D11F16E30,Q3447407,1,,,,,,,,
Q951933$d32b3bd9-4259-7476-c5a5-576e30335d3a,Q632032,1,,,,,,,,
Q20111858$cd89dd72-48b8-1aee-cca7-a12af4598094,Q467,1,,,,,,,,
Q3450096$ffc6fba5-4ced-567f-648b-6053ef2f98a7,Q3514740,1,,,,,,,,
q3462833$B0F6EB03-03EA-4D2D-B7E9-7EA2136DCFD3,Q532,1,,,,,,,,
Q104772$d6cca7f0-4a43-c921-7c92-16c65cf427e9,Q168352,1,,,,,,,,
Q16250688$14063915-94FC-4FD4-A03F-4B34CF9DCCBA,"('8.88028', '-79.7833')",1,,,,,,,,
Q3450744$22FD1B2B-331A-4245-B61F-440E72A7EFA8,"{u'amount': u'+20', u'lowerBound': u'+20', u'upperBound': u'+20', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q12335494$de20a80a-4942-0f58-0f0f-8dfc80354816,Q35,1,,,,,,,,
q714110$E75192F9-8433-4AE8-9195-AAE9DDD1DD74,Q6676216,1,,,,,,,,
Q12338285$0536f79e-474a-d738-14d2-dbe1f74ef727,Sæby Værft,0.301217021,Søby Værft,0.698782979,,,,,,
q1257552$43F92263-0DF4-4D26-9156-9CE29D8A8EC8,Q511546,0.008899196,Q26881,0.991100804,,,,,,
q1792132$5C31B033-3B07-401F-AA44-33B2E0E83302,Q2838,1,,,,,,,,
Q20538471$E9376B13-32CE-4DE1-8E8C-481A87FD1D93,Q5084,1,,,,,,,,
Q3448400$CE6ABE77-8ACC-4005-B351-26A5C1C31A7C,"{u'amount': u'+530', u'lowerBound': u'+530', u'upperBound': u'+530', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q560343$95157420-D173-4D20-A0CD-74351EDAF893,70427798,1,,,,,,,,
Q3447592$3EF112FE-90C3-4122-A331-C4857C89E0FC,2505,1,,,,,,,,
q3452267$A677539F-2B76-4EEE-97B6-35CB81AE0AD4,Q90,1,,,,,,,,
q3450711$A870D265-0076-4608-86DC-A4DC56857988,Q90,1,,,,,,,,
q3450744$8E385F3C-8928-47A5-B28E-F563EA86FBEE,Q79007,1,,,,,,,,
Q12307250$ef641ae9-4fc7-d7d4-2363-280082ab23ba,Q12335823,1,,,,,,,,
Q7071530$a5eeef5a-4bd3-5044-d096-c66fc4ad6e7e,5580 Nørre Aaby,1,,,,,,,,
Q12859859$094F5600-3404-4802-8351-5530AC2B2E13,Q5222125,1,,,,,,,,
Q12329860$29499ecb-49f7-0c58-7951-0b65e7f14456,http://www.occ.dk,1,,,,,,,,
Q165274$46B3EDA2-4974-4DA5-A5EA-D0F58C198C98,Q1248362,0.978311543,Q3455803,0.021688457,,,,,,
Q253453$15173FCB-B9D6-4F28-BFE2-04740F2C2F7E,I00083445,1,,,,,,,,
q3450408$CFEEE140-1C7A-475D-B83A-2DF5F25435CF,Q90,1,,,,,,,,
Q9145275$A75E7C47-C986-421A-BB91-EC94103E9382,Q6581097,1,,,,,,,,
Q18377294$38fe519a-42c7-f019-b376-db76fa21e43d,Q484018,1,,,,,,,,
Q3163757$6D5A629F-F61E-4B51-95D2-DDE6B51FA3F9,Q150,1,,,,,,,,
Q1355698$A50C3FB2-9EA4-4803-B56F-8B7D54382E15,Q4964182,1,,,,,,,,
Q3448799$E26D7887-E5D1-4F39-8E92-C2ED8583E165,Q2874019,1,,,,,,,,
Q3450029$C4E36144-86CC-43CE-A8D7-55E6C5FF86E4,"{u'amount': u'+20', u'lowerBound': u'+20', u'upperBound': u'+20', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q12314987$fff5cbf3-4e4f-6b06-6530-55ac360e77da,32861377,1,,,,,,,,
Q213661$758d39ee-4921-e879-cac4-b611b0825906,Q36833,1,,,,,,,,
Q549100$0E71E4D0-D400-4BA8-9537-5CA01E6138C4,Q1313340,1,,,,,,,,
Q12303766$2e74b117-4f72-56bc-41aa-c52b9965e97c,33916930,1,,,,,,,,
q3447860$BDCA724D-11CC-4250-9254-7DC91D3AA66C,Q270230,1,,,,,,,,
Q5785444$cc435bbe-4121-bd06-20e3-a1128a5a2950,Q245260,1,,,,,,,,
Q24933983$f7910cd7-40b2-9bfa-6c9b-3ac6a16dc1d2,Q41710,1,,,,,,,,
Q4333476$4FB0E925-10B5-472D-B700-3A2C2AE20A13,+1180-01-18T00:00:00Z,0.018373271,+00000001180-01-18T00:00:00Z,0.981626729,,,,,,
Q1688118$ACEAE0CF-7816-4F03-B8A1-37ED7F964809,/m/043ntzj,1,,,,,,,,
Q3917468$c0d27024-4759-42cf-7689-1aef9e9faf17,Q5,1,,,,,,,,
Q11723344$ce5fdcfe-43cb-830b-4519-baa514f70608,Q5,1,,,,,,,,
Q3447657$750FD40E-6647-479D-999D-BA92C0A39728,Q3447592,1,,,,,,,,
Q14957$FB510503-957D-459A-8B40-18116F41A371,Papenburg,1,,,,,,,,
Q12304474$2af1023a-47a0-fe00-ba42-e2526bb317fe,20565752,1,,,,,,,,
Q12326185$98ffacd7-4795-2c7b-8538-4999b71c21af,Q3238833,1,,,,,,,,
Q11767299$dd961a25-4a48-ea8c-d98d-c9a17dff98b6,Q215627,0.904559828,Q5,0.095440172,,,,,,
Q3463611$437D097F-A1BA-4FF9-BEE7-BE4EE5405722,"{u'amount': u'+12', u'lowerBound': u'+12', u'upperBound': u'+12', u'unit': u'1'}",1,,,,,,,,
Q6482159$7C65D478-888E-4BFF-818B-9B29A29387B3,"{u'amount': u'+520', u'lowerBound': u'+520', u'upperBound': u'+520', u'unit': u'1'}",1,,,,,,,,
Q223963$07390083-C5A6-49AB-B3E5-52CC8919992C,n97010699,1,,,,,,,,
Q3447681$2A78F7A7-19A0-453B-8EAD-C8591668E0AF,Q3558572,1,,,,,,,,
Q4873393$16b34a07-460d-2e70-19e7-64ac48edf052,Q221394,1,,,,,,,,
Q568183$611cc059-4abc-e1ed-85b3-8cd17778b3bb,Q34001,0.821659382,Q2996679,0.178340618,,,,,,
Q3450838$B7930317-62C9-490E-AD03-F8B0C7D3CB5F,Q3389964,1,,,,,,,,
Q9355410$33B0F7C4-67C5-41ED-A9B4-0BCDCDFB8937,Q6581072,1,,,,,,,,
Q2029677$6ea34606-4511-6945-1cc3-183d222263a4,Q14693755,1,,,,,,,,
Q3448790$ba99ed30-4c3b-9b23-0dbf-986d02ed503f,Q1392236,1,,,,,,,,
Q22086068$0cbce1cc-48b5-aba0-55ab-1ef3aedc5ee2,5620 Glamsbjerg,1,,,,,,,,
Q12334612$4FE1935C-B2D8-4869-B052-8B27A3579D4A,Q35,1,,,,,,,,
Q3452138$2A9BD8DD-8AD6-4C6A-B226-6DE076464547,"{u'amount': u'+330', u'lowerBound': u'+330', u'upperBound': u'+330', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q12330316$0D513559-C0F5-49EC-ACCF-333EC3A084E6,Q512528,1,,,,,,,,
Q1451213$B0A882FC-D902-4426-9EA8-D854DE56577C,Q5,1,,,,,,,,
Q144419$C19DAEE8-2861-4D69-ACA4-0BCBD49D51FB,/m/02q30p2,1,,,,,,,,
Q16638746$03D992E8-F03D-4221-A675-8CFB993AC95B,Q184,1,,,,,,,,
Q18766846$2B60C16C-5AE5-44A8-8520-0881E8E862B0,89651425106,1,,,,,,,,
Q12341851$d7a405e6-49f9-6cc5-a037-014eea99d2d3,83839910,1,,,,,,,,
Q311816$D3A01E5E-F5F4-4CDD-B6B7-258D5A43DF16,LH/1775/32,1,,,,,,,,
Q16645108$3E3A3003-5F2B-4C3C-89E4-D24B110B6853,Q5084,1,,,,,,,,
Q5213038$0365bf6d-40c0-7e01-5892-8fb0450931ee,Q504125,1,,,,,,,,
Q19480338$7092064F-37AB-4D96-91DB-4297C3F28F82,Q19689753,1,,,,,,,,
q3447932$1E5B978E-FF8B-4730-BC45-83F88A9E7DFF,Q79007,1,,,,,,,,
q3464079$DAF34838-FB16-4128-832F-0A305CDFF3CF,Q532,1,,,,,,,,
Q5670852$03D47305-5FBB-4D73-8DAA-E3FDC23D3BEC,Q5172823,0.645748019,Q618123,0.354251981,,,,,,
Q4010427$45c2e901-4053-2d29-9042-4cde3d1aa131,Q34414,1,,,,,,,,
q3131905$AF9C9DF7-44C0-4876-A79D-F599C21DA9CA,Q90,1,,,,,,,,
Q3449672$55D7BB3C-8060-49B0-80F4-FEAFD75D9836,Q2921941,1,,,,,,,,
Q18567541$55ec2ab8-4991-dfc8-f9d6-2d909fc9a9e8,"{u'text': u'\u0406\u0432\u0430\u043d \u0421\u044f\u0440\u0433\u0435\u0435\u0432\u0456\u0447 \u0420\u044b\u043c\u0430\u0440\u0447\u044b\u043a', u'language': u'be'}",1,,,,,,,,
Q314975$166B0ABC-2138-4BAD-9E89-B266CB21FC41,35286523,1,,,,,,,,
Q3448203$BC06FC54-BB66-4CBF-BFB4-A837A4EABD4C,Q968881,1,,,,,,,,
Q12322132$68031197-4392-f344-6672-5f419c4d79d2,18813599,1,,,,,,,,
Q3447915$793F6152-C731-4D05-AB9F-803EA1901D8F,"('48.8588', '2.40393')",1,,,,,,,,
Q127331$864a40f0-40e9-b837-b96e-e0c3f4f276db,7470 Karup J,1,,,,,,,,
Q593942$2F1A54C6-83E2-4C30-80E9-DF5537E59BA0,Kittilä,1,,,,,,,,
Q714110$FE1845C4-9124-465F-847E-9DC1D82B1BF5,Q4964182,1,,,,,,,,
Q12306683$98274fe9-4add-29f0-9694-d0c5d948ef99,http://www.copenhagenisland.dk,1,,,,,,,,
Q3452280$32B5D3E2-03B1-4799-AAE9-17ED1F9E9D20,"('48.8775', '2.39793')",1,,,,,,,,
Q3450513$C75EE203-F9AA-44CA-9A47-3C6463C4D20D,Q3450552,1,,,,,,,,
Q17626219$fc557dbc-4cf3-fc97-3b9e-56df44fab5a7,Q245260,1,,,,,,,,
q1747739$7FB77127-5B52-473E-BF32-A2AEF4AF8DA9,"('1.1', '-77.4')",1,,,,,,,,
Q311594$B79B8DE2-BD2A-4FDA-92C8-256D9650133D,Q211346,1,,,,,,,,
Q187496$04806C91-8A72-4F95-BCDD-ECEEE1CFC09A,35089562,1,,,,,,,,
Q3462833$5E4928C0-38AE-421B-8BB3-580FDDDC0DD6,Q646989,1,,,,,,,,
q2062504$C04F9041-E0C8-4DFC-B5D6-D2A2FA5D25CA,Q11900058,1,,,,,,,,
Q605534$7171532C-3EE4-40B2-ADCE-D02FD7574274,26958635,1,,,,,,,,
Q3447762$17082688-51C7-4FBF-BE1B-AE29CE27EBFD,Q3452163,1,,,,,,,,
Q3449495$505A36D0-6AD1-47CD-859C-E8AE2A01708A,"{u'amount': u'+215', u'lowerBound': u'+215', u'upperBound': u'+215', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q1989023$7F21EE2F-D82E-427F-B661-34DDDC38FA55,/m/099rmn,1,,,,,,,,
q1706356$FA330D90-948D-4A28-9409-110B78D7A044,Q90,1,,,,,,,,
Q1355698$f078381a-46a6-ef9d-68a5-73050fd33170,LH/1117/38,1,,,,,,,,
Q1891982$36639ebb-4917-bf30-73d3-94c13ff8eabb,+1906-11-06T00:00:00Z,0.022947926,+00000001906-11-06T00:00:00Z,0.977052074,,,,,,
Q3450378$5E69565E-D995-4DF7-9460-B9A759412EF6,+1890-00-00T00:00:00Z,1,,,,,,,,
Q3448567$C2992A47-5782-4198-9F77-5E34852BA0FB,"{u'amount': u'+170', u'lowerBound': u'+170', u'upperBound': u'+170', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q21042596$149788b5-41f0-5fce-3eb3-cd0a19805410,Q804,1,,,,,,,,
Q11780621$cfa6026a-4fb5-0964-a8fb-030a69772930,Q3394080,0.419037615,Q220115,5.23E-07,Q42771,0.580961862,,,,
Q458288$CCF0890D-8B1A-42A2-BA4E-7632B4EF7BB4,146/000096855,1,,,,,,,,
Q11779829$1676DC8A-2DA8-4F61-80EC-33B05BDFBC00,+1890-01-03T00:00:00Z,1,,,,,,,,
Q131761$433F4847-B36E-4698-9118-32878D64C71E,/m/03qpj,1,,,,,,,,
Q12330507$417EAA52-3D90-4E0F-81BD-91708201C083,Q35,1,,,,,,,,
Q12315779$a0a66880-4030-958b-1cd0-151ad5e67434,45768414,1,,,,,,,,
Q3448971$097D6AB9-DEE9-4D97-BBC7-DC6C4D62D1A8,Q3452264,1,,,,,,,,
q1154960$51B3AD83-F275-4D0D-87F4-42B47EBB598F,"('13.25', '-88.25')",1,,,,,,,,
Q3447744$7D75BBA6-D5BE-481F-BAE5-4C808E484266,"{u'amount': u'+13', u'lowerBound': u'+13', u'upperBound': u'+13', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q12300262$9A0FA012-801F-43C4-9C05-168BF7A39235,Q300856,1,,,,,,,,
Q26261220$73642778-478c-7aec-fc3e-a1ef8e2fca42,Q4082729,1,,,,,,,,
Q9393596$be276e96-4bcc-d2a4-8e66-4dc7fcaf8297,Q3853497,1,,,,,,,,
q4943926$0B6306F6-173F-4F30-A355-AA814635870C,"('36.25', '-89.85')",1,,,,,,,,
Q3449699$9B9CA1DC-25E0-4B05-8777-91A39F4A58BA,+00000001867-01-01T00:00:00Z,0.950348847,+1867-01-01T00:00:00Z,0.049651153,,,,,,
Q944909$BD5D54F2-A0C3-4893-A5A8-DF7660A97BEA,+1852-01-01T00:00:00Z,0.084139548,+00000001852-01-01T00:00:00Z,0.915860452,,,,,,
q1250804$bf471b89-402a-4e4a-73de-d20a09a8933e,Q43229,1,,,,,,,,
Q12343223$B413A1F4-2CAB-4B33-B88F-78DACDA81D09,"('55.4648', '8.45969')",1,,,,,,,,
Q12000477$E4AD9185-F42E-4AB4-8F9D-A0E1FB27BF20,Q505151,1,,,,,,,,
Q12311144$BFFED4DB-04FB-46FE-8474-8B050E01BD5E,Q35,1,,,,,,,,
Q9367677$FE658B53-1C6B-4FC3-9925-6980F1896AD1,Q666684,1,,,,,,,,
Q3448381$BC222142-3A3F-4E46-A9C8-2E1E2B0E3166,Q3447295,1,,,,,,,,
q549100$E4B69558-DD20-47E5-8621-1B3F77532287,0000 0000 3302 6523,1,,,,,,,,
Q11787780$820df07a-4774-2a80-27b0-e90dd1c6c6bd,Q232,0.107029914,Q184,0.892970086,,,,,,
Q12338227$2B1D3B76-4AC1-4FF9-BB68-42495A8F9BDD,Q645747,1,,,,,,,,
q468413$CD8B0B89-1DD2-4006-A1B4-68018D087CA3,Q3291340,1,,,,,,,,
q3448888$F139EA41-7DE7-45C5-9D52-B2B128484B5A,Q90,1,,,,,,,,
q6672930$6490BC83-0C0E-4A9D-880A-E2C0047CDCBB,Q7278,0.200678398,Q43229,0.799321602,,,,,,
Q3448211$504380CD-0E2B-4FE2-9777-7AF33F9C49BC,Q3448997,1,,,,,,,,
Q9371377$41e457da-4d1f-b6d7-2302-04bd406005b2,Q15180,1,,,,,,,,
q653434$DE34EFB2-A23C-4617-AF71-8CEE3EC6301B,Q44148,0.977064228,Q6581097,0.022935772,,,,,,
Q18567134$0c562283-481a-3b49-3154-4b900b2d9136,Q26761646,1,,,,,,,,
Q3448497$753079E6-D07D-4EC5-BF20-6223FDECDED1,P1200271 Paris VII rue Jean-Nicot rwk.jpg,1,,,,,,,,
Q314975$0ed6270a-4510-ec7c-7c92-fddf05cf498a,Q1648784,1,,,,,,,,
q1941886$F110A29B-DBF8-43E5-B3F8-8AC7EA5EC866,Q38,1,,,,,,,,
Q695623$8F6C56F8-7C0E-4F86-A1D2-04ABEF94B910,Q515,0.10003829,Q326208,0.89996171,,,,,,
Q3448863$4750D88D-993C-4D6E-B340-C3953A551250,"{u'amount': u'+15', u'lowerBound': u'+15', u'upperBound': u'+15', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
q1432970$FFE6265B-985D-4962-8EA7-351CCDC584F5,"('54.9644444444', '9.79173055556')",1,,,,,,,,
q3451997$06014303-38A3-44F7-A953-8E7E369D40AE,Q79007,1,,,,,,,,
Q12317307$05947466-445d-97d5-aa8f-cb724448f181,http://www.marienlyst.dk,1,,,,,,,,
Q7693840$BB5A6B23-EE5F-48E5-AB22-59D045B55810,Q5,1,,,,,,,,
Q18567134$b535b0d6-423a-948d-a2fc-15798b540f2b,"{u'text': u'\u0406\u0432\u0430\u043d \u0423\u043b\u0430\u0434\u0437\u0456\u043c\u0456\u0440\u0430\u0432\u0456\u0447 \u0411\u0430\u044f\u0440\u0447\u0443\u043a', u'language': u'be'}",1,,,,,,,,
Q216814$491A5C01-2161-402E-B81F-21BA96B11251,Q188771,1,,,,,,,,
q3447673$2B3888F8-0056-434C-9CE5-A484709A8762,Q79007,1,,,,,,,,
Q3453868$3AE9A0C7-D507-4A31-AD07-6385617C1091,+1987-09-22T00:00:00Z,0.011153676,+00000001987-09-22T00:00:00Z,0.988846324,,,,,,
Q3545238$ab1097af-434b-c91e-0204-daf408425540,"Dassault Falcon 900EX, Air Alsie JP6880536.jpg",1,,,,,,,,
Q3448985$1E40D43A-66CF-41A3-97C2-E8CDABAFFAE3,Q142,1,,,,,,,,
Q3449180$324FC289-47E0-43FF-8D7F-7A80D6AA680E,"('48.8459', '2.30405')",1,,,,,,,,
Q3450694$EFFE4E24-8E11-4F8D-85ED-75960C439589,Q1463559,1,,,,,,,,
q3448119$963DBBEA-4C98-43F4-822C-F08E209FA939,Q90,1,,,,,,,,
Q5368442$78E24226-8D27-4200-9D9B-12F420EF9CAE,Q4962685,1,,,,,,,,
Q12338228$54a46e5f-4250-4657-2214-d989984dd6c4,Q917418,1,,,,,,,,
Q311594$11852C6C-4B69-4E02-9351-2AC00B49B345,/m/017llq,1,,,,,,,,
q3451922$DF8C90EF-1B65-4F76-9D45-DE2CC5EAF3FE,Q90,1,,,,,,,,
q3448746$84C64145-FDCC-419A-90CC-F7C82187D99A,Q194420,1,,,,,,,,
Q12304474$FE5944F8-1AA2-43CC-9A2B-E79FB4D2D929,Q502962,1,,,,,,,,
Q3449274$3A0FF6EB-30AF-436D-A382-85BD938B3898,Q142,1,,,,,,,,
Q323793$BF7FF16C-A625-4223-A714-EE5A6BFFA484,Q212,1,,,,,,,,
Q247603$07F575F7-C946-42C1-8658-5E13F5F76151,/m/0265rrt,1,,,,,,,,
Q3449781$10CB879A-78C9-46DF-AAD2-BA1226190120,Q142,1,,,,,,,,
Q22085969$c6463bc5-4607-dde2-a4d5-747e882d5773,+1866-07-05T00:00:00Z,1,,,,,,,,
Q5699361$E15A4450-4758-4E0F-9B2F-DD6DFA3CA288,Q4387609,1,,,,,,,,
Q700275$8cf14368-489b-2bff-8b04-d4c83e8a339e,35055691,0.001181001,35055691,0.998818999,,,,,,
Q3451083$10EB65E8-7385-4C7B-939A-FE1B0D172AC3,Q3451295,1,,,,,,,,
Q3449605$f4857975-40fe-b166-78d8-b155eb74065b,Q15967313,1,,,,,,,,
q1371809$D9BEFA24-97C3-4645-BD00-CC3F8788E720,Q222674,1,,,,,,,,
Q105428$18212FF0-D447-4877-BEF5-331F606AEE1E,9054,1,,,,,,,,
Q3452687$47C27382-5D41-48E6-B849-33E15864DB8E,Q3452488,1,,,,,,,,
Q10562858$8c90d838-48f1-c2fc-c09f-c78f8333d3f7,Q7628957,1,,,,,,,,
Q202703$68ad3807-4358-6f2e-6b62-b7d1c6240465,Q1110010,1,,,,,,,,
Q15978960$bf923310-4fe7-5076-7daa-d9d9dd4260bf,Q1963967,1,,,,,,,,
Q9368811$0CE14F45-D27D-4147-AF42-B7025EF90058,+00000001956-00-00T00:00:00Z,0.06824267,+00000001956-01-01T00:00:00Z,0.6667495,+1956-01-01T00:00:00Z,0.26500783,,,,
Q12345019$428AE289-152B-4B6D-B8B0-25FA8C2F2024,+1973-10-02T00:00:00Z,1,,,,,,,,
Q9367677$4352D310-3D1A-416F-807D-66D4C837CAE3,Q82955,1,,,,,,,,
Q1710282$630C3486-8908-4DCD-8963-BE4932B27004,+1973-01-01T00:00:00Z,1,,,,,,,,
Q187496$BACEFDF3-4BEF-4900-B7A3-3A6AA21B877E,Q17492858,1,,,,,,,,
Q523100$34D84258-0D82-416F-BCFA-CB609165944B,125316673,1,,,,,,,,
Q3451142$8F8D1B95-C9FB-459D-AF90-C973E8ADC3D6,Q3446914,1,,,,,,,,
Q96537$69678A2F-6D53-4AC2-973E-4A3241DC48E0,Q5,1,,,,,,,,
Q386991$00043658-8D7C-4ACB-8405-6BA8A093E46B,Q486972,0.043281427,Q20202352,0.147407242,Q515,0.809311331,,,,
Q3448554$CB22FD1E-8B9E-4CCF-B459-D474A219CADC,Q142,1,,,,,,,,
q3920091$B3EB28F9-10C5-4CEC-8E7A-96AECE3EE660,Q215627,1,,,,,,,,
Q310687$A191558C-320B-43F0-9674-59691FA57805,33767181,1,,,,,,,,
q347139$65E3383E-7D5E-4392-8FC6-B1C139DA37EB,+00000001805-03-04T00:00:00Z,0.945569779,+1805-03-04T00:00:00Z,0.054430221,,,,,,
Q6173803$5A632D8F-E1D6-4C97-B4CE-68B0FCD6033D,"('2.99861', '-75.3044')",1,,,,,,,,
Q3449462$928F8EB0-B25C-4CAA-8CD7-3759BDFF41AA,Q3448210,1,,,,,,,,
Q5964801$B4F8C37A-2811-485A-92D8-55A2A27E6F89,Hojbjerg church.JPG,1,,,,,,,,
Q1779605$bd3f8dd0-425a-b066-f244-fa61d7913afc,14681191,1,,,,,,,,
Q3448177$cdfffbcc-4796-177e-4fca-6fd72e21f196,Q1348660,1,,,,,,,,
Q18420969$00441b6d-49f6-0b05-bc55-f247b269fc56,Q2662463,1,,,,,,,,
Q3448554$0A5ADE7E-47C8-420E-9F34-6C02FB88DD8D,Q3413210,1,,,,,,,,
Q3449174$B844C9AF-4A6B-41CA-9A09-3089D226FB95,"{u'amount': u'+265', u'lowerBound': u'+265', u'upperBound': u'+265', u'unit': u'http://www.wikidata.org/entity/Q11573'}",1,,,,,,,,
Q26334293$6d7f6885-49c5-6b93-b10b-db77ccbbd382,Q4082729,1,,,,,,,,
q3449297$1C015974-0E62-46BE-ABAB-F9C8F5C6D562,Q90,1,,,,,,,,
Q12317767$7839ba1b-41eb-bada-9357-998154fd1b9e,35163271,1,,,,,,,,
Q12314966$1F349F31-E1FB-4585-9F72-7CC7D5A40DBB,Q512550,1,,,,,,,,
Q12307235$91024032-4fb0-a8a4-c1fc-581cc43e2d53,Q35,1,,,,,,,,
Q3308821$C4E01A6F-5287-455C-959A-925C55FC76EF,Q150,1,,,,,,,,
Q10522426$BC563AFB-06A1-44C2-80F2-692EF3CF9708,Q35,1,,,,,,,,
Q20597796$5F4F3228-B581-4034-AE04-A796BDEE64FA,Q25,1,,,,,,,,
Q20967152$45206756-46d3-c984-54db-83c4eaaf3f3f,Q207095,1,,,,,,,,
q346491$52C84AB1-6109-46FE-93DC-0B828C9AB739,27697614,1,,,,,,,,
Q3448190$4D2C26DA-21D8-4749-9626-2BC2DF406E80,Q2174616,1,,,,,,,,
Q12314977$41e63be2-45d8-3d4f-a6d5-64447f73c0a8,33616716,1,,,,,,,,
Q3450989$3E6DDA56-CCB1-4A70-8A0D-562FE03F22CE,Q3448310,1,,,,,,,,
Q17254804$284ad9f6-4db7-b996-2905-21a44694d375,Q14324101,1,,,,,,,,
q202703$104E099F-D446-4E7F-91BE-9820EAE6D043,Nicolas Louis de Lacaille,1,,,,,,,,
Q21042485$B45ED991-829C-46DC-A031-963505874D59,Q804,1,,,,,,,,
Q3450266$8B45F484-FFB2-4F37-9D5C-7264289DC3F1,Q3449013,1,,,,,,,,
q3450694$147837C8-2C8A-4DD9-8231-95008C3FE508,Q79007,1,,,,,,,,
q3450999$A3A7224B-03EF-4383-BD04-F95372AEA0C1,Q79007,1,,,,,,,,
q3463983$A6C58E89-6274-43E5-930D-DA52F2BD5951,Q191,1,,,,,,,,
Q26261040$f0758edb-479c-1074-e9da-ae6b6d0c01ab,Q101352,1,,,,,,,,
Q3449055$45E9BDB8-36CF-4701-8F57-EC0FA02E2B8D,Q3446997,1,,,,,,,,
Q12679208$09F540C0-77F7-46AB-81BB-BCDF3771DE04,+1933-00-00T00:00:00Z,1,,,,,,,,
Q2024012$2c0292b9-4ad9-961b-115c-c6d46bde4417,Q6581097,1,,,,,,,,
Q5951152$E1DF9AD5-C259-4028-B4AF-91E47DB975D9,Q11299,1,,,,,,,,
Q362704$7E3269CB-C029-4942-A88F-377F6754CF37,Q18549501,1,,,,,,,,
Q3449520$00BF166F-7E80-47FE-AB71-33720023BDB2,Q3448813,1,,,,,,,,
Q15967313$9677D69F-4A3D-4405-ADC9-BD94781FD6B2,+1748-00-00T00:00:00Z,0.064410998,+00000001748-00-00T00:00:00Z,0.935589002,,,,,,
